item_id,min_price,median,quantity
128716,132886,132886,2
31916,369,550,22
92054,185098560,185098560,1
81405,61,61,255
201193,14859,14859,6
3220,5,19,366
34831,2644,2644,2
45880,2200,2200,6
116981,4,4,358
142334,15,15,275
152296,1799995,1799995,11
128017,11144430,11144430,1
38850,74,1619,66
92443,100000,100000,8
31888,400008,400008,4
19933,218,218,20
205173,300000,350000,16
76131,643,643,577
1703,7400053,9876396,5
18945,2,3,6368
71861,68492,68493,12
38849,253,253,32
192905,430,540,501
192973,9011,445200,125
76502,200,200,46
76514,400,485,84
9172,4959,7022,85
178218,2706055,2706055,211
44500,280096,280096,35
68047,223,223,33
62323,54713,137153,54
21714,1109,3940,730
76136,137,140,936
76139,500,525,665
76140,883,893,412
76141,524,920,711
178219,972,233506,62
174284,563,563,72
188684,40000,40000,14
22853,1000,3900,260
200009,59999,64000,41
31912,303,320,21
193953,487,445200,161
191401,1690,1700,17003
119096,2488,2488,2
119094,2586,4236,2
118592,2562,2562,1
136342,2934,40000,1761
198222,792,881,293
27657,32,32,83
199938,45099,45099,18
76590,380000,385000,75
153251,499999,530000,59
159879,5837632,5837632,6
179003,861,4999999,10
107462,1298,2400698,4
197847,2800,2800,95
5634,940,985,135
153439,379,397,1676
163109,4999999,4999999,5
25446,147249,147249,3
113290,9600,50000,116
159878,4555597,4555597,6
117474,500,500,26
159872,121113,121113,6
117454,403,403,65
115353,1065,1065,8
111453,45,45,127
117457,847,847,64
141215,4999999,4999999,3
79298,420061,420061,2
79295,42077,450000,8
25431,308437,308437,10
23979,2347041,2347041,2
62772,913624,913624,5
23965,3240302,3240302,21
79293,120000,151298,7
24517,1887653,1887653,3
2735,550098,550098,10
162110,9999914,9999914,3
29579,1538375,1538375,8
29578,1899181,1899181,2
79292,198900,4999999,3
24516,1170108,1170108,14
20872,78,85,20
192747,275,350049,915
178114,450,4800050,55
1711,2,25,119
111444,38,38,403
111446,58,61,302
153620,5900,8300,26
128015,88462478,88462478,1
127730,997360840,997360840,3
81401,164,98599,58
198223,845,848,1704
79314,12443,12505,4
79312,137746,144995,7
11188,92,92,28
113273,1160,2500579,4
38818,10,13,33
38902,637,637,39
38963,1144,1144,25
82444,6000,6900,67
6317,683,1083,14
193468,44999,44999,6
2519,145338,145338,39
90659,9174072,9174072,3
127732,333847178,333847178,1
122344,70,70,31
40042,18,20,15
37140,500,1000,60
191939,100,1625,2365
210456,299022,500000,425
2289,5,20,152
44157,2500,3030,37
15870,125,150,314
13159,1981,2000002,30
38887,38892,38894,30
24519,191,191,3
1702,97,480097,49
198495,3995,200099,9
11846,542,542,5
43850,1111,11000,305
52745,380,400,37
207956,4900,5078,707
18944,10000,13073,72
38777,10,14,34
194808,5545,7449,95
74712,430,432,75
111436,97,97,243
52193,3300,33032,2265
38882,7383,7385,22
138979,700,700,457
38372,3200,3245,509
172921,500,445200,166
194794,9700,16118,336
159847,13365,2506682,2
38883,4546,4546,73
4366,10,10,221
128739,4499801,4499801,3
79308,653515,654394,5
169446,2083254,2083254,3
127712,243107,243107,3
163549,14951,14951,11
178549,435000,435000,3
191508,18923,18923,5
197762,56,99,6634
77264,60333324,60333324,1
128994,22054,22064,149
129000,2500,2500,34
58277,890,890,22
128997,1000,1000,58
134054,716458,716458,1
116428,400,2250,1249
132531,5500000,8500000,7
183793,20000,2509999,4
27854,5,6,235
19259,1600,1617,34
198161,115,115,882
198301,296848,296848,3
30476,8982,250082,43
162011,40051,441047,4
152639,2300,25000,324
1177,3,480003,113
45978,75000,75000,129
9144,19,297,1906
23769,69886,69886,156
154169,346,346,1828
193964,876,881,639
4093,261,261,3
160328,156842,156842,3
25652,4544,4544,20
34756,545,545,8
42998,925,1377,8
155615,36,36,43
194798,3000,3000,426
21718,1944,1944,755
4374,25,1116,81
158740,133,136,12
159874,1666806,1666806,9
140276,54,54,42
158781,2110,2110,2
132227,4999999,4999999,4
159919,150,150,52
52194,1999,7054,370
162555,100,166,413
194797,3400,4257,262
116409,599,599,42
38944,5499,10000,105
11385,412,412,4
38814,155,155,51
118428,495,495,57
32470,1485,1500,43
22459,2004,7794,54
147774,800,800,1002
2725,4999995,4999996,4
2730,1000098,1000098,8
28421,2040,2040,202
2734,105716,105716,7
2744,300098,300098,8
2745,1000000,1000000,6
2748,196772,196772,6
2749,4999999,4999999,9
2750,1000099,1000099,6
2751,11918881,11918881,9
2742,50000,50000,9
2740,4999999,4999999,7
2738,100006,100006,5
43386,3800,12500,300
192925,16252,17445,2594
31892,1999,2000,48
168812,8000,8000,4
33234,143,143,20
37145,133,500,36
23939,164,164,9
37160,85,85,33
137557,1878,1878,107
137558,2679,2679,43
175069,39900,39902,55
52230,26471,28473,34
44147,300,300,19
24051,2233,2233,22
81197,4,5,34
28459,2550,7250,25
28464,597,597,7
200016,17630,125802,2390
28468,2706,2706,6
178552,318,318,31
61993,200000,200000,5
61999,50099,50099,5
201421,2990,4200,903
158757,3599,3599,1
3927,68,69,1871
41751,45,3999000,134
133563,30,30,274
39317,8479,10099,6
56158,3519,4800019,15
163105,200030,200030,13
118576,100,100,353
17222,10,10,96
58258,2103,10603,12
3391,1995,2195,655
62675,40,40,36
15871,835,2500,28
71881,265001,265002,53
59489,10000,10000,1
59491,5000,5000,1
18631,2995,2995,462
41435,113,113,5
3662,3,3,21
200800,15500,39144,120
200848,2499,2499,18
18633,125,125,26
192702,2199,2200,11
192887,14859,28085,279
163637,7996099,7996099,7
31895,199997,199998,19
23426,38998,89999,4931
166420,1081943,1081943,8
182709,1500,1500,1
188671,1500,1500,32
5373,9997,9997,388
182715,300,300,1
76521,287,287,10
76543,149,149,15
62651,299,299,16
76597,1831,1831,11
76599,270,270,1
76613,13125,13125,7
185479,200,200,5
188762,1400,4800000,17
41466,1635,1635,4
24032,1578,1630,18
3864,200,844,1368
187888,109900,199995,212
98116,40897,42161,41
4370,85,85,113
140296,3735901,3735901,26
31898,769,4800099,361
44777,4023316,4023316,6
188795,3000,2401500,4
187635,967,3750,710
117473,2500,2500,34
23114,2111,2111,20
105707,7465106,7465106,4
52087,111,164,28
188669,3500,4800000,206
201165,100,100,4
39900,225,225,44
172407,97,445200,119
39949,900,900,21
39908,143,143,49
201192,16300,16300,5
31868,105,105,26
37118,1,5,244
199058,49900,49900,221
63275,53,53,171
52157,609,609,8
23101,750,750,5
18262,5153,5511,584
168794,231,231,4
39685,750000000,750000000,2
25886,2500,2500,1115
192727,2284,2284,4
6445,199,199,7
81196,148,149,33
158797,6400,6418,2
29567,99,4999999,3
3010,202,250,2
192710,888800,888800,2
162112,960238938,960238938,1
6453,1000,1999,158
158805,9999,9999,1
56150,10287,10287,10
204072,1100,1100,42301
192629,525,625,143
162113,593344899,593344899,1
6049,9,10,692
165017,214,226,132
197776,20,79,5375
194806,9666,9666,127
77540,3069,3069,17
63293,35099,694881,28
81204,99,99,8
30610,90,90,17
172504,999,999,1
192609,58,58,48
31679,7399,7399,31
36927,900,2000,54
158864,127,127,24
158830,2119,2119,1
111438,102,200,158
89328,15000,999900,9
110645,3700,4298,28
128849,5000,5000,40
42225,49912,499900,31
200015,25000,25015,29
199973,3899,4300,59
162111,29252353,29252353,2
168653,11500,20000,198
168652,14997,14997,347
199059,100,100,22
117440,47362,47362,24
38881,19948,19951,21
89676,133964,133964,3
18635,100,100,21
191523,10000,16981,89
90561,87501,87501,2
128846,1171223,1171223,78
133561,100,100,357
39671,950,480050,455
39917,10000,10000,6
136551,566,13055,21
25897,58128,58128,23
141909,43407,43407,37
52203,31519,31519,23
52234,7495,7496,71
33052,2444,2444,9
52222,9719,15000,30
70139,249810,249811,36
184682,800,800,28
88492,130714,4999999,3
80313,7799,9999,8
192704,3100,100000,3
41976,8876,8876,22
198504,1099,1500,82
187829,39766,39766,13
168788,734,734,11
36743,823,823,8
28362,11084,11084,51
39004,598,598,16
25463,415,470,66
16583,96996969,96996969,1
192769,1000,1000,6
44615,996969,996969,16
83156,10,1100,475
198196,13294,13998,433
136565,150068,1614740,3
52291,110006,110006,28
43463,60,623,123
112179,50001,50001,9
190327,9000,13000,63843
52215,13786,13786,29
199939,66695,66695,346
119100,1001,1001,1
200771,7000,7000,38
192552,4194,4198,3959
200531,5090,5090,7
112278,2700,2700,5
22460,2999,2999,6
74716,265,266,57
44314,11,250,59
184202,262,10999,240
19698,550,664,200
194737,700,700,117
19704,1882,1882,817
199646,1000,1000,38
109153,800,1000,403
109156,425,22500,370
109217,223,223,166
11410,71532282,71532282,1
152638,5000,8555,503
171441,1013,1488,102
28100,80,80,67
62273,65,65,2
201832,3699,3789,485
194567,1250,1275,11
194573,1446,1446,41
198534,3823,3823,22
62413,213,637,86
186725,2516,2501257,4
199204,25070,25070,2510
25426,356,50012,897
43854,99,10099,312
62524,4999999,4999999,3
188685,12500,12500,3
63024,9073597,9073597,3
178134,170000,299999,15
178123,599800,599800,1
200476,295,2500147,4
174983,3000,3000,1
25451,356,4800015,49
212767,1111100,1111100,5
175955,1100,4800055,19
187812,4999999,4999999,6
55975,1000000,1000000,72
11391,62,480009,106
17057,20522,40000,199
54837,53539,53539,5
60576,400,2199,623
192709,3246,3246,1
158834,134,134,45
158210,32,32,20
5136,8,4800008,134
200018,37578,37578,831
44940,9,9,47
194050,240,48021,16898
18222,54,480058,132
39562,470020,470020,156
188836,135375,135375,2
25437,50,4800050,9
44754,18213,18213,7
158745,115,115,24
3177,87013,4800001,9
133565,100,100,27
6051,140,140,1465
63299,7775,7777,5
32714,25,25,21
55981,5,5,8
45195,1099,1099,7
8956,1499,3914,14
76887,4553,4553,17
41595,9375,11811,1142
193563,126,247,158
163843,957,957,7
79868,96900,200000,286
31887,2700,5070,15
128549,88886,88887,37
106870,1000,11377,746
4555,2,100,22
4556,1000,1000,13
196440,2900,2900,9
162664,65037,65037,4
158862,149,150,51
19943,39800,49999,341
106889,150,150,13
57060,2502,2502,17
157842,38,38,21
44764,9100,9100,11
4873,9801,9801,12
192967,8872,9186,700
158821,140,140,13
55984,100,100,5
44779,24,24,1
23384,200,200,14
44936,486792,486792,8
30512,10020,10020,5
33629,24,24,1
117469,150019,707593,12
83065,1049,1049,1
178224,3581,3581,4
71836,30062,30062,56
39222,30,30,1
1181,1000,1000,11
77547,2000,2400,25
77546,1824,2060,518
74706,259,877,130
52746,1330,1332,30
163140,28768,42820,27
163156,9900,9900,13
184050,197,197,1
197737,9895,9895,5
183733,4999999,4999999,7
205170,290045,400045,106
197721,6511,6513,683
154889,13,13,480
193933,32700,45000,698
28101,1000,1394,41
168642,1200,445200,106
136545,2599,2599,13
74721,360,364,163
23848,100,100,10
179285,200,2500249,4
168312,1022,1022,330
4378,82,82,696
74729,80,80,192
172904,289,325,33
32725,996869,996919,2
83006,675,675,422
87559,675,675,595
4367,194,194,15
154886,25,25,300
29535,491941,491941,21
9030,1004,4999999,3
28119,11900,11900,122
28363,11976,11976,80
28123,9044,9944,86
20677,599,4999999,4
60394,2247,2247,71
3013,298,4725,11
38787,59,59,68
38905,325,325,67
132753,375,375,256
44328,1111,43525,129
110624,1733,1734,29
6452,2500,2500,368
127368,60600,60600,5
74727,915,918,86
159788,14863,15665,46
32067,195,345,294
178149,50000,3000011,60
158203,2205,10982,76
152559,113,116,97
210451,4600,4600,6
153441,2688,2688,41
76696,1016,1061,40
199987,1500,1500,102
38376,4296,4296,35
39666,350,18525,320
128542,12500,12500,90
34759,121,121,20
128548,149999,149999,37
52783,8607,8609,9
68786,25692,28993,18
38798,133,133,16
5066,1455,1500,43
112156,9800,9800,18
169300,4182,4182,133
22836,57,57,343
22823,1501,1501,613
38802,3988,3988,9
200037,7579,25043,1874
200039,13537,51354,1840
200828,55599,77849,8
38968,223,323,9
38976,1245,1798,24
76640,779,50339,2
38773,13,13,42
58261,150,150,27
62673,105,105,163
178133,50,50,28
132233,657,4040,184
38904,908,395934,10
130268,10000,4800000,52
29395,9900,9900,69
23113,11500,11762,6
24035,2786,2786,219
25894,237291,237291,17
39959,16731,16731,4
41497,1147,6097,2
169674,1800,1903,149
537,99,99,4
57061,10003,10003,5
165692,23200,23200,224
146406,59900,59900,97
8845,3996,7500,16372
109226,22,22,72
40058,7065,7065,30
52289,150000,150000,36
52096,1000024,6500024,4
132220,50099,1000099,20
41594,8800,10502,468
5329,2500000,2500000,2
22835,2399,2399,101
38785,19,19,42
38812,77,77,16
116392,500051,500051,17
41427,20000,24000,29
76086,1100,1114,19
194738,650,5175,95
29580,106,4999999,3
38808,14,15,26
27934,835,835,5
24189,271,4999999,3
81205,10,10,25
29560,3259,3259,4
29559,362,362,5
37094,100,584,145
153616,99875,102875,24
169673,45977,1200000,65
34750,50,62,27
42432,4999999,4999999,22
136563,4999999,4999999,2
52747,1598,1598,30
112093,570,1774,228
163642,4999999,4999999,2
44716,4950125,4950125,10
138290,3784417,3784417,2
44493,1841,1841,97
25867,500000,4999999,3
205692,4698,4698,210
94535,4999999,4999999,13
62251,178,378,514
194871,14957,14957,12
9260,590,9980,83
19974,6000,4999999,4
183110,4999999,4999999,3
155907,2099,2099,55
178132,56200,56200,12
194793,849900,999900,50
153617,200037,235959,6
194572,4693,4698,461
23576,16997,2508498,4
191521,1500,3794,5212
38819,708,708,7
194755,14079,14079,8884
62272,4999999,4999999,2
112289,476,2525026,4
89326,454,4000099,41
200809,4950000,4950000,16
38998,34002,3149899,4
152564,5500,5500,107
132218,699,4999999,7
182120,4999999,4999999,3
151608,9500,9500,19
44088,296627,296627,5
44081,257296,257296,5
44082,9500073,9500073,5
44084,5425278,5425278,5
85568,294,356,139
44087,305019,305019,6
112463,200,200,113
43146,19999999,19999999,10
40023,854,854,13
200451,96,96,3
212766,284,284,2
24105,1,1,31
23329,5,5,9
194863,21500,21500,435
140355,75990,75990,28
18512,1800,1800,18
52108,5221,5221,33
76630,12822,12822,12
198164,850,4999999,212
43987,1569,33333,9
157798,1987499,1987499,10
200012,3998,17113,4267
55056,118646,2559322,2
163159,4999999,4999999,1
194870,300000,1324106,5
5480,4999999,4999999,1
80594,388,388,6
163606,10001,10001,1
22456,9088,29997,2205
179308,4500099,4999999,13
76545,229,229,1
179291,50000,50000,1
187849,23499,23500,12
124116,9499,29920,10752
201408,2050,2050,6
151124,4999999,4999999,2
141527,428,428,77
110633,691,691,12
38995,7023,7024,18
200844,12000,12000,7
38863,92956,122542,14
54449,10647,10647,8
153623,100081,100081,11
32230,30,325,403
62666,214,214,38
32229,50,4040,1688
38948,11770,11822,49
45628,326,577,11
191256,454,500,514
110620,10099,4999999,3
173091,11998,11998,29
140266,71001512,71001512,22
162545,99,99,12
173065,35,20000,155
160518,3000000,3000000,25
52743,400,4748,69
169660,4999999,4999999,1
192940,1800000,1800000,19
118630,1591,1891,43
19231,1500,1500,10
162550,4999999,4999999,2
194803,4900,4900,88
162572,4999999,4999999,38
204971,42000,42000,298
173090,12099,12099,7
89737,225,230,12
16170,2997,2997,85
159846,2550,400350,29
62672,363,363,18
39569,100,4999999,8
38791,199,199,12
38851,51208,51209,16
129158,1,1,276
38918,4315,4316,17
132211,4999998,4999998,5
112090,1299,1299,315
36921,338,400,130
23575,20,20,94
183208,25065,25065,2
27516,6199,4999993,171
172451,8,438,178
194736,901,901,18
192708,2852,3052,12
39006,3393,3394,89
192697,2400,2400,9
38926,15310,15311,14
129284,4000,4000,42
56517,3445,3445,15
21721,9900,20000,21
179022,4999999,4999999,2
44467,5060,5062,35
105719,998,999,46
112111,9500,9500,10
159873,4999999,4999999,2
32686,991447,4999989,255
38432,25,25,7
24274,100082,100082,22
200017,17577,17677,18
20007,5670,5670,207
59231,1700,1700,22
200823,5000,5057,20
12209,38851,4999999,3
128763,1400,1400,71
198174,8591,8591,34
129286,3000,11575,18
194785,40000,999900,33
106824,2499,2500,23
194688,9999,9999,244
34765,469,469,16
168593,29900,30000,136
62676,4,8,21
30355,4999999,4999999,2
31941,149999,149999,9
58260,277,4999999,3
32722,4999999,4999999,2
21552,17430,17430,122
128735,450000,829940,2
200304,4999999,4999999,7
154885,200,200,1014
136549,4357530,4999999,6
184281,194033,194033,6
159920,525,525,30
83094,8000,8000,26
104196,4999999,4999999,1
179277,1099,1099,6
128843,44,14396,50
169120,4999999,4999999,2
197767,1100,1100,24816
152717,77795,77795,9
52293,7500,17008,22
108977,25,25,165
163638,5099,5099,7
82450,4999999,4999999,15
21991,325,325,39
105701,4999999,4999999,22
161383,100019,100019,41
33874,2071,2071,1087
17058,200,200,48
130247,89900,92528,25
42430,78,78,31
128543,16000,16995,34
10546,5288,5387,33
11387,150096,150096,7
60396,1111199,1111199,15
10918,388258,2694128,8
128721,1000000,2999999,4
44570,203,225,50
194010,1799,1799,2544
30809,225,246,52050
9155,4000,4724,97
151123,100000,100000,52
13445,5000,247821,179
23571,52500,99900,286
178547,4999999,4999999,2
136552,11199,4999999,3
52755,1570,5683,13
19260,50000,2537057,6
20074,50,50,8
54624,9,9,3
22834,4543,4544,47
151122,100000,100000,102
163110,5000,5000,81
7072,724063,2862031,2
9332,4999999,4999999,2
128554,4865,4865,44
81918,100,100,33
1701,100,480000,33
67319,56134,56134,9
19261,3899,4049,10
32228,124,2000,1158
19276,5000,13105,7
43466,89,500,98
180412,4999999,4999999,5
140269,4999999,4999999,22
178220,406439,4999998,46
201313,5035,5045,589
190312,4900,5090,3182
62238,327,4999999,98
182119,4999999,4999999,6
178127,313,313,25
204700,4999999,4999999,2
151579,973,1644,7024
191864,500099,500099,5
59227,2499,2499,16
33872,110,110,82
193560,101095,129099,329
62680,618,619,44
31886,376,376,14
58487,11999,12099,195
111431,382,382,59
19235,300000,850099,6
37253,4999999,4999999,2
38373,21940,21942,19
140568,42000,42000,12
4361,1949,1949,51
112183,12004,12004,9
112181,4372983,4372983,12
20518,169,169,12
20532,499,499,6
20533,499,499,7
20535,299,4999999,3
111457,40,100,360
44481,335,1000,65
81415,318,768,69
191400,3050,3300,502
36925,400,1663,4561
163094,90000,4999999,4
200837,500000,2065073,8
39501,4999998,4999998,20
39502,22675,22675,23
163784,169,169,58
13362,429,429,3
6456,4999999,4999999,1
13461,98,98,70
19272,4999999,4999999,2
60399,1297,4999999,14
19232,2345,4999999,9
52110,3799,3799,16
138196,4999998,4999999,3
172049,16,117,1231
140754,198,4999999,3
22840,1933,1933,38
198506,4999999,4999999,2
179166,4999999,4999999,1
13510,38500,38589,151
198314,4999999,4999999,7
13934,1206,2106,20
191332,8000,20002,1549
42999,9599,12500,43
173081,2000099,4999999,3
132225,2599,4999999,4
3828,2096,2096,123
4425,46,47,50
194813,2935,499900,37
19230,6000,7990,6
32068,4999999,4999999,2
19227,49000,50000,5
52155,2549,2549,81
13454,1200,1485,72
86597,43601,43601,53
141333,46093,46093,28
184690,10000,10000,351
20526,8470,8470,7
46026,65013,65015,33
153611,24955,25005,15
136606,4999999,4999999,2
38766,15,15,257
191507,1422,1422,38
144283,500001,500001,1
66949,410026,410026,1
3390,1608,1800,10
20384,9998,9998,214
18283,960278,960282,8
41446,200,200,20
24272,25174,25174,147
38962,380,382,7
173072,2600000,3300049,8
29412,266,267,41
153613,529510,529800,7
33092,19997,19997,419
18232,25050,25050,1780
13506,2663,2663,81
34747,165,165,177
133942,1499,1499,83
77532,999,999,327
19234,100000,4874999,8
22848,2463,2463,96
153603,43594,43694,19
44325,1218,1411,211
37567,14,14,220
11590,25,350,14
159750,4999999,4999999,1
179309,44000,44000,9
210841,11940,12000,162
23787,44999,57683,783
21845,14100,16067,236
127848,2598,2598,191
128314,32100,43798,142
4608,25,25,15
153630,12243,12243,13
90660,4999999,4999999,1
2892,77240,77240,7
172233,5149,5899,731
200008,10837,10838,291
52296,14592,15000,23
68780,4000,17008,32
2594,10,10,75
153619,4214,4541,11
15872,3580,15495,5
12643,70,70,84
198431,2100,2100,6
173095,27075,27075,19
153134,4999999,4999999,1
178535,4999999,4999999,2
153629,77375,77375,7
192961,24799,29111,2357
63348,720,720,5
38947,98030,98031,29
41382,15511,15511,5
52294,3593,15379,3
132185,7622,2503810,4
52299,15587,15587,19
68778,8880,15648,70
52292,17066,17066,7
76692,1097,1598,30
52298,17703,17703,9
4557,100,100,5
57058,4999997,4999997,3
162677,565,565,4
11939,241622,241622,11
144288,4995595,4995595,1
19440,760,761,24
97161,445,445,4
108361,4999999,4999999,15
178135,2499,2501249,2
45196,665,665,11
173875,6037,6000037,8
9197,6500,6500,164
193021,29999,200099,184
60578,39118,39118,11
56204,458,458,21
28102,259,299,146
180309,2099,241099,6
173359,1799,1799,1
158801,2572,2572,3
8483,89989,89989,23
179297,99897,99897,1
17030,999900,999900,10
178103,2000089,2000089,5
144287,4999994,4999994,2
179296,25030,25030,1
25868,79993,111977,56
39219,1099,1099,5
5363,25097,25097,1
44780,9997,10000,375
178131,821,821,3
67405,100,37550,2
176879,2134,2134,1
4552,3043,3043,5
30466,4667,4667,7
44781,2500092,2500092,95
4096,999999996,999999996,5
94645,60001,60001,7
208746,30000,30000,6
173094,220000,4999999,3
27442,900,900,3
100734,1492,1494,6
143853,4099,4499,3
66945,221532,221532,2
176873,360,360,7
15409,1000098,1000098,17
176856,399,399,1
178017,2469,2469,4
180623,4999,4999,3
107476,10098,10098,43
176883,4999996,4999996,3
176871,220,220,16
5376,961,961,5
178115,2446,2446,1
178177,2019,2019,2
183205,8000,8000,2
180622,20593,20593,1
180624,24997,24997,17
133913,11999,11999,38
176864,297,4999999,3
4097,92,92,32
19222,8,8,49
205012,201363,205796,6
36922,2439,5399,720
194811,9499,9700,212
19262,2066,2666,5
138294,4999999,4999999,2
176863,2515,2515,1
183209,2271,2271,2
54469,1188,1199,4
39516,496,496,24
152897,4999999,4999999,2
178116,30096,30096,2
194800,2500,2500,97
29799,155,181,27
194724,510,510,59
128547,21665,21665,10
128561,994,9899,19
43001,40,40,89
69243,51753,51753,4
112293,3033,3050,26
11018,700,700,28
19271,1925,1925,26
191475,549,1400,3278
74853,35000,35000,1753
21576,1764,1764,32
54442,372,375,21
62654,13499,13499,1894
191520,4999999,4999999,6
18251,17532,17532,7
63122,71,708,713
8925,4999999,4999999,2
136553,125000,4999999,3
16168,733436,733436,24
153490,4002,2502000,4
8393,4999999,4999999,2
31899,2000000,2439394,2
30812,36,36,5
136569,7012,19999,782
49884,10046,10046,16
168315,70000,70000,238
62001,4999999,4999999,2
62003,4999999,4999999,5
62657,238,238,79
38778,381,381,23
38780,367,711,10
178539,1092,1092,39
205411,22000,700000,178
34860,9956,9956,1
168636,8500,9000,117
38816,1063,1088,13
207021,5595,5595,506
38988,1423,1710,6
41601,1066,1119,22
44466,2274,11176,26
44497,5329,5330,25
52767,75,75,28
30155,33,33,51
82343,400,400,25
83095,5000,5000,35
192965,2200,2200,5
38679,10,14,166
213540,117,117,5
173093,26400,26400,12
4776,68,68,2
13457,2645,5135,41
54632,11572379,11572379,3
44616,62,62,24
198192,1201,10000,867
7965,55,55,43
154706,5001,5001,235
38980,2311,2432,47
162570,4999999,4999999,2
168651,14855,14855,260
154707,1000,2500,47
200681,2898,2898,27
10514,20,21,148
3372,4999999,4999999,2
61985,4999999,4999999,2
205461,1298,1298,14
194824,144,100070,2861
56036,2888,2888,29
183597,15514,15514,8
21072,3,3,306
5128,4834,4897,11
193236,55099,55099,710
67256,7900046,7937646,2
39941,999999999,999999999,1
200623,5121351,5121351,3
29577,37550399,37550399,1
179292,2000000,2250000,2
38583,84869437,84869437,1
213194,258,258,2
205464,179,207,13
770,4800049,4800049,2
39002,500,9900,11
5473,9900,4999999,3
93970,154,154,25
186684,5001,5001,3
158756,1740,1743,47
151584,188649,188649,28
5429,155594,190294,6
138384,7663,8066,19
13364,1008,1008,1
188789,2132,2132,1
62530,4851495,4900500,11
41456,292,55506,14
27661,10,10,109
55973,1205,1205,5
6890,50,224,8
39218,4800030,4800030,1
57065,200010,200010,2
20858,131,136,581
52122,3029,3029,224
187931,157784,157884,447
52238,11095,11096,20
187887,109900,199995,252
13546,114,251,6
38371,22500,24466,84
119095,301,301,1
188835,231,4800031,83
153219,12797992,12797992,2
37098,248,520,45
193937,23556,40098,1380
34749,100,175,166
38836,657,657,12
131746,3216,4999,154
36812,599,1299,320
27860,31,4800004,61
38899,6600,6602,16
188682,2286,4800086,43
192632,74,74,10
39966,977,977,165
200783,60000,60000,8
3829,6888,7000,51
176807,4035,4035,11
76637,148,150,16
21546,14999,14999,145
128544,30978,30979,94
7098,4800002,4800002,125
81202,29905,44955,56
25435,299,4800099,32
38878,31093,31095,32
41455,2000,2000,1
39524,480030,4800030,15
38834,10913,10918,16
69839,4700069,4700069,11
52095,6761,6761,212
52098,2382,2382,22
52111,2099,2099,26
158752,45000022,48000022,23
31945,4800015,4800015,3
118415,30000,49999,207
105722,999999,999999,27
31673,100,100,51
38774,305,322,12
5525,2,2,189
187827,75600,75683,34
198503,4499,4499,10
154884,57,60,304
52149,9999,9999,71
71865,21931,65670,20
197768,7000,7000,5909
71846,59891,59893,4
38894,19712,53545,9
198302,55000,100000,23
8957,219,219,186
41482,925,925,42
10839,900000,900000,3
194731,650,1950,54
194734,638,638,20
130265,2500,2401250,14
25813,300000,300000,13
192659,191,191,6
192700,3466,3466,1
177842,174595,174595,8
41437,600,600,13
76595,10000,10000,2
187850,37495,37496,28
152557,95,46364,103
200799,2400,4999999,3
3030,10000,10000,1973
200840,16500,2508249,2
38801,5294,5295,17
200532,219,219,2
38839,5291,5292,27
32224,19254,19254,59
35761,899,899,206
38971,775,800,9
35759,1400,3351,62
76896,11810,11810,18
42702,19974,19974,81
52297,22496,22496,10
76879,18500,18500,50
22839,5987,5987,27
52088,2089,2089,4
194735,901,901,34
52083,1954,1954,24
4581,5013,5013,3
24036,21747,21747,216
76627,7500,7500,5
71828,103372,103374,19
133567,50,70,105
6807,8893,8893,23
32196,929,929,192
22825,1500,1660,314
3671,5518,2502758,4
43122,1600,1600,147
67444,75000,75000,5
13468,35999,99900,2507
112274,1800,1950,12
126935,5302,5302,100
128718,445497,445497,1
158758,6550,6550,1
158770,2350,2350,3
163907,25033,25033,2
5433,25003,25003,1
163918,25033,25033,1
132189,25034,25034,4
213387,500095,500095,1
201180,25096,25096,1
213210,15933,15933,1
213195,5000,52499,2
192871,28900,28998,4099
23103,153,153,12
25432,109,4999999,22
71808,44800,44895,62
19726,6500000,6500000,34
1081,2500000,2500000,1
39969,750000,750000,1
67403,250000,250000,2
67323,250000,250000,1
18256,7500000,7500000,1
86057,247,247,164
192668,2060,2060,4
67281,250000,250000,8
67289,750000,750000,6
52021,2500000,2500000,125
19975,3000000,3000000,1
27935,113,113,1
151391,1263,1263,12
27676,39,39,5
111452,900,900,58
122343,196,900,38
168313,97,198,373
197784,150,190,14869
192943,2000099,2000099,15
163158,3500099,4999999,13
180411,13075,13075,7
29450,193950,193950,33
46391,44832,44832,1
30475,650,4999999,6
89739,1171,1171,1
17020,200000,200000,14
198162,1511,1611,11619
23938,7690,7690,3
83157,8,9,32
52074,10520,10626,3
201203,127823,127823,3
190936,4538,4538,37
167548,48675,48675,15
155813,500,500,19
81917,1098,1098,30
163058,2052518,2052518,3
71824,49040,49040,29
71842,37029,149800,57
25896,69948,69948,22
71876,39081,149800,36
71826,49018,49019,21
35501,100008,100008,21
178534,341793,341793,10
104343,662,662,51
71817,59000,59000,26
71849,44557,65013,12
44573,340000,340000,48
167043,167893,167893,17
29394,71792,71792,63
71829,81279,81279,1
71879,265030,265030,47
76884,3499,3509,28
71832,49020,49020,21
71825,77851,77851,12
128844,6544,6544,46
163388,1200000,1200000,52
71818,150062,150063,8
169118,2930589,2930589,5
117568,120,134,20
71827,42055,42055,14
71831,81278,81279,12
76888,7591,7591,17
71822,50487,81279,37
71853,39067,117688,21
76894,3055,3055,3
32200,180,1380,740
45862,10000,29578,9
71880,287691,290364,2
71873,34072,34072,29
32409,125730,125730,3
